8497,000cb35e,2010,GRX132-0001037,3Q3,2010.10,2013.5,6941
8497,000cb35e,2010,GRX132-0001059,1H4,2010.10,2013.5,3847
8497,000cb35e,2012,GRX132-0105016,4U3,2012.10,2013.5,717
8497,000cb35e,2010,GRX132-0001790,8S6,2010.10,2012.8,465
8496,000cb1ea,2010,GRX132-0001458,202,2010.10,2013.5,2775
8496,000cb1ea,2010,GRX132-0001985,062,2010.10,2013.5,2437
8496,000cb1ea,2010,GRX132-0001160,1F7,2010.10,2013.5,1281
8496,000cb1ea,2010,GRX132-0001038,1H4,2010.10,2012.5,1050
8496,000cb1ea,2010,GRX132-0001978,3Q3,2010.10,2012.5,478
8496,000cb1ea,2010,GRX132-0001035,8S6,2010.11,2012.8,87
8496,000cb1ea,2012,GRX132-0105185,4U3,2012.11,2013.3,15
8498,000cb35e,2010,GRX132-0001041,202,2010.10,2013.8,9046
8498,000cb35e,2010,GRX132-0002008,062,2010.10,2013.8,8870
8498,000cb35e,2010,GRX132-0001155,1F7,2010.10,2013.7,4003
8498,000cb35e,2010,GRX132-0003044,3Q3,2010.10,2013.5,1681
